"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"M3",2021,"Europe","Black","Hybrid","Manual",3.1,73169,81693,2959,"Low"
"X1",2024,"Europe","Blue","Electric","Automatic",4.1,38319,103915,1776,"Low"
"M5",2021,"Middle East","White","Hybrid","Manual",2.6,92219,75797,3691,"High"
"i3",2018,"North America","Silver","Hybrid","Manual",2.2,122817,68888,4937,"High"
"7 Series",2019,"Africa","Silver","Diesel","Manual",2.2,95501,86725,2025,"Low"
"M5",2013,"Africa","Black","Petrol","Manual",2.8,182960,58619,2340,"Low"
"M3",2017,"North America","Grey","Diesel","Automatic",1.6,116405,74810,4170,"High"
"3 Series",2017,"North America","Silver","Hybrid","Manual",2.5,119715,68590,4288,"High"
"M3",2024,"Asia","Grey","Diesel","Manual",3.8,35313,90166,3781,"High"
"7 Series",2016,"Middle East","Red","Diesel","Automatic",3.8,158783,70764,3589,"High"
"X1",2012,"Asia","Grey","Petrol","Automatic",1.8,221582,45946,5830,"High"
"X5",2021,"Europe","Blue","Electric","Automatic",2.5,20106,101822,1518,"Low"
"i3",2013,"South America","Grey","Hybrid","Automatic",3.5,199370,56595,5684,"High"
"5 Series",2023,"Europe","Red","Petrol","Automatic",2.6,1000,99470,1471,"Low"
"X6",2022,"Europe","Black","Hybrid","Manual",3,52744,100297,2223,"Low"
"i3",2017,"Middle East","White","Petrol","Manual",4,129861,72614,2854,"Low"
"5 Series",2020,"Europe","Blue","Petrol","Manual",1.5,89470,79768,2024,"Low"
"X1",2021,"South America","White","Hybrid","Automatic",2.5,52005,86194,2303,"Low"
"X3",2010,"Europe","Blue","Hybrid","Manual",2,222705,49633,4787,"High"
"i8",2015,"Middle East","White","Petrol","Automatic",1.9,158297,54892,5526,"High"
"X1",2023,"Africa","Silver","Diesel","Automatic",4.9,71538,102697,2439,"Low"
"X3",2018,"Europe","Black","Electric","Automatic",2.8,130658,84730,3133,"Low"
"M5",2017,"Europe","Grey","Electric","Automatic",3.3,143411,77205,1764,"Low"
"7 Series",2019,"Asia","Grey","Petrol","Automatic",4.1,118022,81343,4932,"High"
"5 Series",2011,"North America","Red","Diesel","Automatic",1.7,247340,48621,4947,"High"
"5 Series",2015,"Europe","Red","Petrol","Manual",2.3,164139,71013,3760,"High"
"3 Series",2022,"North America","Grey","Diesel","Automatic",4.4,66958,99663,1855,"Low"
"7 Series",2016,"Asia","Blue","Diesel","Automatic",4.5,148579,74720,4378,"High"
"M3",2022,"Africa","Black","Petrol","Automatic",2.8,35573,94083,3123,"Low"
"M3",2022,"Europe","Grey","Petrol","Manual",2.8,54113,75759,4900,"High"
"X3",2021,"South America","White","Hybrid","Manual",4.1,111777,78336,3827,"High"
"3 Series",2021,"Europe","Black","Electric","Manual",2.5,50246,94485,2369,"Low"
"3 Series",2013,"Asia","Black","Diesel","Automatic",1.9,210056,52684,6269,"High"
"5 Series",2024,"Asia","Blue","Hybrid","Manual",2.4,37293,88965,3925,"High"
"5 Series",2013,"Europe","Black","Hybrid","Automatic",2.9,209943,56587,6447,"High"
"3 Series",2013,"Middle East","Blue","Diesel","Automatic",1.7,142271,60994,4609,"High"
"X3",2013,"South America","Black","Petrol","Automatic",3.2,159943,67607,4240,"High"
"X6",2024,"Africa","Silver","Hybrid","Automatic",4.1,39993,92182,3950,"High"
"M3",2023,"Asia","Blue","Hybrid","Automatic",3.3,19556,101859,974,"Low"
"i8",2016,"South America","Grey","Hybrid","Automatic",1.8,182964,66080,3929,"High"
"X3",2018,"Middle East","Grey","Petrol","Automatic",3,122778,66134,3737,"High"
"X5",2021,"North America","Black","Petrol","Manual",4,57127,93624,1714,"Low"
"3 Series",2020,"Africa","Black","Hybrid","Manual",1.7,17898,92736,3281,"Low"
"X5",2018,"Asia","Grey","Petrol","Automatic",1.7,84874,82470,3328,"High"
"X6",2024,"Africa","Black","Diesel","Manual",2.8,41113,95559,2645,"Low"
"X5",2024,"South America","Grey","Hybrid","Automatic",2.2,9504,102226,1094,"Low"
"X1",2011,"Africa","Grey","Diesel","Manual",4.8,251466,50037,6805,"High"
"i3",2017,"Middle East","Silver","Hybrid","Manual",3.5,139751,74029,2552,"Low"
"X6",2024,"Middle East","White","Diesel","Manual",2.5,1000,95171,2413,"Low"
"5 Series",2021,"South America","Blue","Diesel","Automatic",4,48562,97710,3535,"High"
"i8",2016,"Africa","Red","Hybrid","Automatic",2.8,145807,68352,3208,"Low"
"i3",2021,"Asia","Silver","Electric","Automatic",2,66257,85520,3096,"Low"
"3 Series",2022,"Africa","Grey","Electric","Manual",2.3,46907,86860,3119,"Low"
"X5",2012,"Asia","Silver","Hybrid","Automatic",3.7,208811,62623,5595,"High"
"5 Series",2023,"North America","Black","Electric","Manual",1.7,1000,91400,2376,"Low"
"X3",2022,"Asia","Blue","Hybrid","Manual",2.5,32259,96182,2331,"Low"
"3 Series",2016,"Europe","Silver","Electric","Manual",2.2,119277,72963,3328,"High"
"3 Series",2020,"Middle East","Black","Electric","Automatic",2.2,104350,78420,1826,"Low"
"3 Series",2021,"Europe","Blue","Petrol","Manual",3.9,60523,97372,4741,"High"
"X5",2017,"South America","Blue","Diesel","Manual",4.4,93311,89019,3933,"High"
"3 Series",2022,"North America","Red","Diesel","Automatic",4,50541,88018,3501,"High"
"X3",2023,"Europe","Silver","Diesel","Manual",3.8,46097,94919,1490,"Low"
"X6",2016,"Asia","Black","Petrol","Manual",4.7,140324,79696,3710,"High"
"X5",2018,"Africa","Silver","Petrol","Manual",1.7,111680,73492,5181,"High"
"X5",2022,"Africa","Silver","Hybrid","Manual",2.1,17214,94842,1446,"Low"
"X3",2016,"North America","Red","Diesel","Manual",3,117104,68511,4956,"High"
"i8",2024,"Africa","Silver","Petrol","Automatic",2.8,20688,87898,2426,"Low"
"X1",2024,"Europe","Blue","Electric","Automatic",3,36276,93520,2562,"Low"
"i8",2020,"North America","Black","Diesel","Automatic",2.2,90639,88369,3028,"Low"
"7 Series",2019,"Asia","Black","Hybrid","Manual",2,103984,72761,6092,"High"
"3 Series",2018,"Europe","Blue","Hybrid","Automatic",3.3,109238,75502,4273,"High"
"X5",2017,"Middle East","Silver","Petrol","Automatic",4.7,149408,69154,4087,"High"
"5 Series",2024,"Africa","Grey","Electric","Manual",2.9,34189,99828,1615,"Low"
"M5",2023,"Middle East","Blue","Hybrid","Automatic",1.7,24041,88126,3496,"High"
"M5",2020,"North America","Black","Electric","Manual",4,62461,94623,1284,"Low"
"3 Series",2022,"Middle East","Grey","Petrol","Automatic",2.5,35586,79502,5685,"High"
"X5",2020,"Europe","White","Diesel","Automatic",2.4,87308,80758,4144,"High"
"X1",2013,"Middle East","Grey","Petrol","Automatic",2.6,213969,54095,6297,"High"
"M5",2021,"Asia","Blue","Electric","Manual",4,76930,91168,4478,"High"
"X5",2021,"Asia","Silver","Hybrid","Automatic",4.4,70104,91584,1766,"Low"
"X3",2023,"Middle East","Black","Diesel","Manual",3.6,83571,79769,3870,"High"
"M3",2021,"Africa","Grey","Diesel","Automatic",2.6,73585,76887,2968,"Low"
"X6",2024,"Asia","Silver","Electric","Manual",2.6,1000,104346,3426,"High"
"5 Series",2021,"North America","Blue","Petrol","Automatic",1.9,39001,99692,2232,"Low"
"5 Series",2018,"North America","Red","Hybrid","Manual",4.8,77635,93313,4535,"High"
"M3",2023,"Middle East","Red","Electric","Automatic",3.7,46384,91660,4525,"High"
"5 Series",2024,"North America","Blue","Hybrid","Manual",1.6,35730,93194,3174,"Low"
"X3",2016,"Europe","Silver","Hybrid","Automatic",3.8,150879,71845,5504,"High"
"i3",2021,"Asia","White","Diesel","Manual",3.1,82086,84851,2491,"Low"
"X6",2019,"South America","Silver","Hybrid","Manual",4.9,102707,76403,2376,"Low"
"X3",2020,"Middle East","Grey","Petrol","Manual",4.4,77868,87023,4584,"High"
"5 Series",2019,"North America","Blue","Diesel","Manual",2.1,95533,72987,2440,"Low"
"3 Series",2023,"Europe","Red","Electric","Automatic",4,41930,99633,1215,"Low"
"i3",2023,"Middle East","Blue","Hybrid","Automatic",3.2,50622,100843,3060,"Low"
"M5",2011,"Asia","Black","Diesel","Manual",2.2,249008,46087,4401,"High"
"M5",2023,"Asia","White","Electric","Automatic",3.9,48203,86023,2370,"Low"
"X3",2020,"Africa","Black","Hybrid","Automatic",3.4,41397,92972,1397,"Low"
"X1",2016,"Africa","Silver","Petrol","Automatic",1.6,159749,66933,4132,"High"
"X6",2013,"South America","White","Diesel","Manual",3.8,188453,66071,4424,"High"
"X5",2023,"Africa","Grey","Petrol","Manual",3.7,56243,92943,1258,"Low"
"i3",2015,"North America","Red","Petrol","Automatic",2,114364,67063,4544,"High"
"M5",2019,"Asia","Black","Electric","Automatic",2.7,113819,76484,3259,"Low"
"i8",2013,"South America","Grey","Electric","Automatic",3.6,172252,66176,3618,"High"
"X6",2013,"Europe","Blue","Petrol","Manual",2,218568,53793,6914,"High"
"5 Series",2019,"Europe","White","Electric","Manual",4.5,97721,88015,2917,"Low"
"M5",2017,"Asia","Grey","Diesel","Manual",1.6,149419,61332,5578,"High"
"5 Series",2017,"Middle East","Red","Diesel","Manual",1.9,138424,63565,4913,"High"
"M3",2024,"Asia","Black","Petrol","Automatic",1.9,1000,102710,2782,"Low"
"5 Series",2024,"North America","Grey","Hybrid","Manual",3.3,1000,101972,2153,"Low"
"X1",2021,"Asia","Black","Petrol","Manual",3.7,52832,82790,3854,"High"
"5 Series",2019,"Asia","Black","Electric","Automatic",2.9,69964,79174,4047,"High"
"X5",2013,"Asia","Red","Hybrid","Automatic",2.5,172579,54579,4082,"High"
"X3",2014,"North America","Blue","Petrol","Manual",4.3,178948,65902,4749,"High"
"7 Series",2017,"Africa","Silver","Petrol","Manual",1.7,134858,67002,5511,"High"
"7 Series",2015,"South America","Grey","Electric","Automatic",2.5,163424,64215,6265,"High"
"X3",2016,"North America","White","Petrol","Manual",1.6,143193,57843,4483,"High"
"X5",2021,"Europe","Red","Hybrid","Manual",1.5,58872,78968,3845,"High"
"i8",2020,"Middle East","Blue","Hybrid","Manual",2.7,65926,84702,4577,"High"
"3 Series",2022,"Middle East","Black","Hybrid","Automatic",2.2,21736,90945,3434,"High"
"X1",2024,"North America","White","Diesel","Manual",2.4,1000,101028,2070,"Low"
"M3",2019,"Europe","Blue","Hybrid","Automatic",4.4,107373,78310,3562,"High"
"5 Series",2014,"Africa","Grey","Hybrid","Automatic",2.1,192213,62272,4247,"High"
"X6",2018,"Middle East","Silver","Electric","Manual",4.2,81688,73576,5108,"High"
"5 Series",2011,"Asia","Silver","Electric","Manual",3.9,213844,53838,5147,"High"
"i3",2011,"Middle East","White","Diesel","Automatic",2.6,220294,55869,5567,"High"
"5 Series",2023,"Asia","Blue","Electric","Manual",3.4,57758,95624,1224,"Low"
"X1",2016,"Middle East","Blue","Petrol","Automatic",3.1,144542,69806,3597,"High"
"5 Series",2024,"Asia","Black","Petrol","Manual",1.9,1000,93406,2679,"Low"
"M5",2021,"Europe","Red","Hybrid","Automatic",4.7,80290,93210,2585,"Low"
"X3",2012,"Middle East","Black","Petrol","Automatic",3.5,150008,60982,6177,"High"
"X3",2023,"Africa","Silver","Petrol","Manual",4.6,11064,107032,3409,"High"
"3 Series",2024,"Africa","White","Petrol","Manual",4.4,1000,96289,1308,"Low"
"7 Series",2022,"North America","White","Hybrid","Automatic",1.8,21048,98865,880,"Low"
"X5",2013,"Asia","Blue","Petrol","Automatic",2.2,196069,51238,6206,"High"
"3 Series",2018,"Asia","Black","Petrol","Automatic",2,76823,76424,4844,"High"
"X1",2012,"Europe","Silver","Diesel","Automatic",4.4,215877,63864,5981,"High"
"i8",2020,"Asia","Black","Hybrid","Automatic",4.5,94260,92875,2997,"Low"
"M5",2018,"North America","Black","Diesel","Manual",3.3,159068,66811,6211,"High"
"3 Series",2018,"Europe","White","Petrol","Manual",1.9,109739,80197,4625,"High"
"M5",2023,"South America","Blue","Electric","Manual",2,50372,88089,2781,"Low"
"X5",2021,"South America","Red","Hybrid","Manual",4.3,93093,80228,3948,"High"
"3 Series",2019,"Asia","Silver","Hybrid","Automatic",4.8,102582,90933,2837,"Low"
"M3",2021,"Europe","Grey","Electric","Manual",2.2,76136,89408,1756,"Low"
"M5",2021,"Africa","Black","Electric","Automatic",1.5,85143,80265,4209,"High"
"5 Series",2019,"North America","Black","Electric","Automatic",2.7,122135,80851,3601,"High"
"X5",2020,"Africa","Black","Hybrid","Automatic",1.6,98237,78723,4908,"High"
"M5",2021,"Europe","White","Electric","Manual",4.4,56444,94447,3035,"Low"
"X3",2022,"Africa","White","Diesel","Automatic",3.2,49802,90016,2726,"Low"
"X3",2016,"South America","Red","Diesel","Manual",3.7,117918,72526,4353,"High"
"X1",2017,"North America","Silver","Hybrid","Automatic",2.9,144561,76043,2712,"Low"
"7 Series",2023,"North America","White","Diesel","Manual",2.7,15201,93571,2573,"Low"
"X6",2018,"Asia","Red","Electric","Manual",2.3,85248,70621,4663,"High"
"X5",2019,"Africa","Blue","Diesel","Automatic",4.2,76996,84269,3551,"High"
"i8",2017,"South America","Black","Petrol","Automatic",3.9,87362,82980,2759,"Low"
"7 Series",2024,"Europe","White","Electric","Manual",2.8,61542,93889,3520,"High"
"i8",2019,"Asia","Silver","Electric","Automatic",2.6,107036,70955,5058,"High"
"X5",2015,"Middle East","Silver","Diesel","Automatic",1.5,168573,59878,6876,"High"
"X1",2017,"Africa","Blue","Electric","Manual",1.7,147794,54801,5101,"High"
"7 Series",2020,"Europe","Grey","Diesel","Manual",3.7,41734,90748,2535,"Low"
"5 Series",2016,"North America","White","Diesel","Automatic",3.3,122360,79574,2900,"Low"
"X1",2020,"Africa","Grey","Hybrid","Manual",3,96257,75351,5400,"High"
"i3",2016,"North America","Blue","Electric","Automatic",4.4,99694,92510,3161,"Low"
"X5",2019,"Middle East","Blue","Hybrid","Manual",3.3,83864,90039,3240,"Low"
"i8",2019,"Europe","Silver","Electric","Automatic",2.8,62207,83660,2952,"Low"
"i3",2020,"South America","Blue","Petrol","Automatic",2.1,82038,85776,2477,"Low"
"5 Series",2018,"Europe","Silver","Electric","Manual",4.4,95432,88272,2141,"Low"
"5 Series",2019,"Middle East","Blue","Petrol","Manual",3.5,91502,80101,3740,"High"
"M3",2018,"North America","Red","Electric","Automatic",1.8,110540,70060,5099,"High"
"i3",2018,"Europe","Black","Hybrid","Automatic",3.8,133806,81365,4755,"High"
"X6",2018,"Middle East","Blue","Petrol","Automatic",3,102884,76987,3868,"High"
"X5",2017,"North America","Silver","Petrol","Manual",4.3,129729,80389,4143,"High"
"M3",2023,"Middle East","Black","Petrol","Automatic",4.7,31251,103952,3271,"Low"
"M3",2021,"Europe","Red","Hybrid","Manual",3.6,37426,97777,3175,"Low"
"X3",2015,"Asia","Black","Electric","Manual",4.1,173827,64300,4775,"High"
"5 Series",2019,"Africa","White","Petrol","Manual",1.7,113688,75981,4688,"High"
"X1",2016,"Europe","Silver","Diesel","Automatic",3.5,126641,76942,4270,"High"
"3 Series",2015,"Asia","Black","Petrol","Automatic",4.1,139965,82026,3966,"High"
"3 Series",2018,"Africa","White","Diesel","Automatic",3.2,106163,76409,2014,"Low"
"X3",2022,"North America","Blue","Petrol","Automatic",3.6,63187,93744,3300,"High"
"M5",2015,"Asia","Blue","Diesel","Manual",4.6,166280,68144,5080,"High"
"i3",2023,"Europe","Black","Petrol","Manual",2.2,24443,90203,2409,"Low"
"X5",2011,"Middle East","White","Diesel","Automatic",1.8,245990,48005,5228,"High"
"7 Series",2013,"Europe","Black","Hybrid","Automatic",3.9,190878,66930,4309,"High"
"3 Series",2016,"South America","Black","Diesel","Automatic",4.4,105651,83252,779,"Low"
"7 Series",2015,"North America","Red","Hybrid","Manual",4.5,142537,66222,4687,"High"
"i3",2018,"Europe","Silver","Electric","Manual",3.7,137588,64116,3937,"High"
"3 Series",2022,"Middle East","Blue","Diesel","Manual",4.4,20312,109875,139,"Low"
"i3",2019,"South America","Black","Petrol","Manual",4,92769,86697,3196,"Low"
"M5",2024,"Middle East","Blue","Electric","Manual",1.8,31909,88493,2359,"Low"
"5 Series",2022,"Middle East","Blue","Electric","Manual",4.2,37029,91551,2353,"Low"
"X3",2012,"Africa","Blue","Electric","Manual",2.1,185009,60638,4218,"High"
"X6",2019,"Middle East","Black","Electric","Automatic",2.3,78358,74490,3110,"Low"
"X6",2019,"Middle East","Black","Petrol","Manual",2.9,103411,82573,3850,"High"
"3 Series",2020,"Europe","Red","Hybrid","Automatic",2.6,94211,84558,4020,"High"
"X3",2022,"North America","Blue","Petrol","Automatic",2.6,62261,92992,2122,"Low"
"X3",2019,"South America","Black","Diesel","Manual",2.1,128760,65923,5608,"High"
"7 Series",2021,"Africa","Blue","Diesel","Manual",2.5,53711,84030,3382,"High"
"5 Series",2015,"Asia","White","Petrol","Automatic",1.6,137713,59868,6682,"High"
"X1",2013,"Middle East","Black","Electric","Manual",3.2,173700,63110,6526,"High"
"7 Series",2020,"South America","Red","Electric","Automatic",4.2,65542,87171,3046,"Low"
"M3",2021,"Africa","Grey","Electric","Automatic",4.5,103006,95838,1506,"Low"
"5 Series",2020,"Europe","Red","Petrol","Manual",4.4,61967,92599,1712,"Low"
"3 Series",2018,"South America","White","Diesel","Automatic",3,121394,75562,3294,"High"
"X1",2023,"Europe","White","Hybrid","Automatic",4.1,26079,104321,1956,"Low"
"X1",2017,"South America","Red","Electric","Automatic",2.5,117950,72348,3466,"High"
"M5",2014,"Asia","White","Electric","Automatic",1.7,149908,59395,7095,"High"
"M5",2016,"South America","Blue","Electric","Automatic",3.9,149616,80366,3416,"High"
"7 Series",2022,"Africa","Silver","Electric","Manual",3.8,37208,95039,2123,"Low"
"M5",2011,"Europe","Red","Petrol","Automatic",4.3,209838,55393,4578,"High"
"7 Series",2010,"Africa","Silver","Diesel","Automatic",3.7,218719,55417,5798,"High"
"i8",2022,"Middle East","Silver","Hybrid","Automatic",2,67821,94532,2909,"Low"
"3 Series",2022,"Middle East","White","Diesel","Automatic",4.5,27302,111787,2532,"Low"
"M3",2020,"Europe","Silver","Petrol","Manual",3.7,65574,91416,3843,"High"
"M3",2019,"North America","Grey","Diesel","Automatic",4.3,92927,96039,3010,"Low"
"i3",2018,"North America","Blue","Electric","Manual",4.2,117713,79217,2484,"Low"
"M5",2023,"Africa","White","Diesel","Manual",2.5,57725,88732,2295,"Low"
"M5",2019,"Asia","Red","Hybrid","Automatic",1.8,90969,77655,5870,"High"
"X6",2024,"Europe","Grey","Diesel","Manual",2.1,48790,80995,3336,"High"
"i8",2013,"Middle East","White","Petrol","Automatic",1.8,192093,57072,4543,"High"
"M3",2022,"Asia","Black","Electric","Automatic",2.4,67893,78499,3861,"High"
"X1",2018,"Middle East","Blue","Diesel","Manual",3.1,148144,65201,3274,"Low"
"5 Series",2021,"Asia","Grey","Electric","Automatic",4.7,59700,103526,3788,"High"
"M3",2013,"Asia","Red","Hybrid","Manual",4.6,195441,62124,4269,"High"
"M5",2020,"Europe","Blue","Electric","Automatic",4,67469,87398,2210,"Low"
"5 Series",2016,"North America","Blue","Electric","Automatic",1.6,142451,66453,4828,"High"
"i3",2013,"Asia","Blue","Diesel","Manual",2.7,185879,55133,4893,"High"
"X3",2019,"South America","Black","Hybrid","Automatic",3.9,91444,98127,1440,"Low"
"X3",2024,"Africa","Grey","Petrol","Automatic",2,28926,89811,3301,"High"
"5 Series",2018,"Europe","White","Hybrid","Automatic",4.3,105364,83425,4428,"High"
"X6",2016,"Africa","Black","Hybrid","Manual",4.7,116122,83257,3262,"Low"
"M3",2022,"North America","Silver","Electric","Manual",2.7,32533,88437,1070,"Low"
"i8",2016,"Africa","Silver","Hybrid","Automatic",4,124297,76028,3716,"High"
"7 Series",2016,"Africa","Blue","Petrol","Automatic",2,142390,65086,5141,"High"
"M5",2018,"Europe","Black","Diesel","Automatic",3.9,73570,93129,2079,"Low"
