"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"M3",2020,"Europe","White","Electric","Automatic",3.5,83862,87383,3682,"High"
"5 Series",2012,"North America","Black","Hybrid","Manual",3,198281,48131,6471,"High"
"i8",2022,"North America","White","Hybrid","Manual",3.8,50666,90114,3389,"High"
"M5",2016,"Asia","Black","Petrol","Automatic",2,128045,77279,2985,"Low"
"M3",2018,"Asia","Blue","Diesel","Automatic",4,133347,80979,3850,"High"
"M3",2022,"Africa","White","Hybrid","Automatic",3.9,73460,98013,827,"Low"
"X5",2022,"South America","Red","Hybrid","Manual",3.3,54622,95088,2326,"Low"
"3 Series",2023,"Middle East","Silver","Petrol","Manual",2.5,56285,85893,4360,"High"
"X6",2022,"Asia","White","Petrol","Manual",4.3,71111,100489,674,"Low"
"X1",2024,"Europe","Black","Hybrid","Automatic",3.3,1000,103186,2300,"Low"
"X5",2014,"Middle East","Silver","Petrol","Automatic",1.7,181185,54642,4806,"High"
"i3",2023,"Europe","Grey","Electric","Automatic",4.7,19256,112177,2069,"Low"
"i8",2013,"Middle East","Silver","Hybrid","Manual",4.2,167018,62991,5608,"High"
"i8",2023,"Africa","Red","Hybrid","Automatic",3.5,37258,98804,2687,"Low"
"5 Series",2018,"North America","Blue","Electric","Automatic",3,113272,73778,5154,"High"
"M5",2021,"Middle East","Blue","Diesel","Automatic",4.9,42429,100309,1550,"Low"
"M5",2022,"South America","White","Petrol","Automatic",4.2,55660,97096,732,"Low"
"i8",2024,"Europe","Black","Electric","Manual",3.4,23849,98686,2247,"Low"
"M5",2022,"South America","Black","Petrol","Manual",3.8,50816,88485,3649,"High"
"X1",2017,"Middle East","Grey","Petrol","Manual",2.5,115653,78086,3946,"High"
"X1",2022,"Asia","Silver","Hybrid","Automatic",2.2,51721,96120,3331,"High"
"X6",2018,"Asia","Blue","Diesel","Manual",2.5,103387,65892,4573,"High"
"3 Series",2015,"North America","Black","Electric","Automatic",2.5,143005,67653,4665,"High"
"3 Series",2017,"Asia","White","Hybrid","Automatic",4.1,112121,77036,4288,"High"
"i8",2023,"Europe","Red","Electric","Automatic",2,36686,101183,1582,"Low"
"5 Series",2021,"Middle East","Red","Petrol","Manual",4.2,79969,89747,3100,"Low"
"M3",2017,"Asia","Blue","Hybrid","Manual",3.3,131714,71143,4018,"High"
"X6",2021,"Asia","Black","Petrol","Automatic",2.8,42444,90032,2713,"Low"
"M5",2020,"Europe","Black","Petrol","Automatic",2.6,79325,87701,2539,"Low"
"3 Series",2023,"Middle East","Blue","Electric","Manual",3.3,23879,107274,140,"Low"
"3 Series",2024,"Europe","Red","Electric","Manual",2.6,4097,94405,1201,"Low"
"X6",2013,"North America","Black","Diesel","Manual",3,177805,50768,5556,"High"
"5 Series",2021,"Asia","Silver","Diesel","Manual",4.1,63951,88865,3045,"Low"
"M3",2014,"North America","Red","Petrol","Automatic",3.7,166155,58810,5648,"High"
"5 Series",2023,"Europe","White","Petrol","Manual",4.1,42364,97976,2191,"Low"
"X3",2024,"South America","Red","Electric","Automatic",4,8025,102922,627,"Low"
"X6",2011,"Middle East","Black","Diesel","Manual",4.4,239903,54356,5529,"High"
"3 Series",2023,"North America","Black","Hybrid","Manual",2.2,34556,92920,3857,"High"
"M3",2021,"Europe","Silver","Diesel","Automatic",5,74273,87923,604,"Low"
"i8",2023,"South America","White","Electric","Automatic",3.2,47301,92487,3805,"High"
"i3",2016,"Europe","White","Hybrid","Manual",4,129115,73888,4883,"High"
"X6",2019,"North America","White","Petrol","Manual",3.9,64749,100301,2495,"Low"
"X3",2024,"North America","Red","Diesel","Automatic",3.5,19398,105230,742,"Low"
"7 Series",2023,"North America","Blue","Diesel","Automatic",5,1000,105783,100,"Low"
"X5",2024,"Africa","Blue","Hybrid","Automatic",2.3,1000,103430,3207,"Low"
"M5",2014,"North America","Black","Electric","Automatic",3,160544,70812,3957,"High"
"X5",2013,"Middle East","White","Hybrid","Manual",1.9,161102,51348,4536,"High"
"i3",2022,"South America","Red","Petrol","Manual",2.1,49460,89125,2019,"Low"
"X6",2017,"North America","Red","Hybrid","Automatic",4,188417,72941,3477,"High"
"M5",2023,"Europe","Black","Electric","Manual",1.5,16618,93449,2910,"Low"
"7 Series",2022,"Europe","Grey","Petrol","Automatic",4.6,40862,103273,1737,"Low"
"X5",2022,"North America","Blue","Hybrid","Automatic",3.7,47785,90814,4114,"High"
"M5",2011,"South America","Grey","Hybrid","Manual",3,219270,48505,4052,"High"
"7 Series",2021,"Middle East","Grey","Hybrid","Manual",2.7,64465,84241,2934,"Low"
"i3",2023,"Africa","Grey","Petrol","Manual",1.9,15995,92825,3778,"High"
"X3",2010,"Africa","Red","Hybrid","Manual",4.7,238960,63255,6080,"High"
"7 Series",2015,"Middle East","Black","Petrol","Automatic",4,151048,72131,2263,"Low"
"7 Series",2020,"Asia","Blue","Diesel","Automatic",2.7,78942,87007,2707,"Low"
"X5",2013,"Asia","Black","Hybrid","Automatic",1.7,223949,56738,3908,"High"
"3 Series",2021,"Europe","Silver","Hybrid","Manual",2.6,100824,79140,1954,"Low"
"X3",2019,"Africa","Blue","Petrol","Manual",2.1,103067,75986,3048,"Low"
"3 Series",2024,"Europe","Red","Diesel","Manual",4.3,18124,111066,704,"Low"
"X1",2018,"North America","White","Hybrid","Manual",4,79957,82203,2057,"Low"
"M3",2022,"North America","Black","Hybrid","Automatic",3.2,41488,90585,1440,"Low"
"M3",2024,"Africa","White","Electric","Manual",4.6,26856,94844,2066,"Low"
"7 Series",2017,"Middle East","Silver","Electric","Automatic",2.1,142506,57659,7359,"High"
"X3",2011,"Asia","White","Electric","Manual",3.1,233511,52214,4347,"High"
"7 Series",2017,"Europe","Red","Diesel","Manual",4,106528,82405,2970,"Low"
"i3",2016,"North America","Black","Petrol","Automatic",1.7,92850,69675,5292,"High"
"X6",2022,"South America","White","Hybrid","Automatic",2.8,78535,80843,3338,"High"
"M3",2022,"Middle East","Grey","Electric","Manual",3.5,59543,95355,2295,"Low"
"X5",2021,"South America","Black","Diesel","Automatic",2.8,103438,85134,3781,"High"
"X5",2021,"Middle East","Silver","Electric","Automatic",3.2,65400,94804,1726,"Low"
"3 Series",2014,"Africa","Blue","Hybrid","Manual",3.6,162903,75273,3600,"High"
"X6",2024,"Europe","Blue","Electric","Manual",2.8,35091,88144,3085,"Low"
"3 Series",2017,"Middle East","Red","Electric","Automatic",1.9,106812,89267,4332,"High"
"i8",2012,"Middle East","White","Electric","Manual",2,189646,42308,6903,"High"
"X6",2017,"Europe","Silver","Electric","Automatic",3.3,113587,85905,2073,"Low"
"i3",2021,"Europe","White","Hybrid","Automatic",2.1,40263,88317,2121,"Low"
"i3",2021,"Middle East","Silver","Petrol","Manual",4.6,72451,93318,1095,"Low"
"M3",2018,"North America","White","Hybrid","Automatic",4.4,88627,88470,2858,"Low"
"3 Series",2020,"Asia","Blue","Electric","Manual",2.7,33226,94431,3680,"High"
"M3",2012,"Middle East","Red","Hybrid","Manual",4.4,212454,60002,4998,"High"
"X1",2023,"Asia","Silver","Electric","Manual",3.4,75570,90461,3544,"High"
"M3",2013,"South America","Red","Electric","Manual",2.1,243032,47552,7936,"High"
"7 Series",2021,"North America","Grey","Hybrid","Manual",3.6,56095,87913,2816,"Low"
"5 Series",2021,"Africa","Blue","Diesel","Automatic",3.9,51594,93015,4237,"High"
"X3",2024,"Asia","Blue","Electric","Manual",1.8,16957,92480,328,"Low"
"i8",2021,"North America","White","Electric","Manual",2.6,18913,90351,3029,"Low"
"i3",2020,"Middle East","Silver","Diesel","Automatic",1.5,59008,87380,1405,"Low"
"3 Series",2021,"Africa","Black","Petrol","Manual",2.6,54660,90727,1280,"Low"
"M3",2023,"Africa","Red","Electric","Automatic",2.7,47341,89677,4246,"High"
"X6",2014,"South America","Silver","Hybrid","Manual",3.7,169314,71566,3547,"High"
"7 Series",2017,"North America","White","Hybrid","Manual",2.2,118844,70735,4392,"High"
"7 Series",2019,"Middle East","Silver","Petrol","Manual",1.6,91080,79821,2905,"Low"
"i3",2024,"Africa","Black","Electric","Automatic",2.6,39335,99407,2606,"Low"
"M5",2021,"South America","Blue","Electric","Automatic",4.4,57289,94119,2594,"Low"
"5 Series",2017,"North America","Blue","Diesel","Manual",2.9,147223,68475,4615,"High"
"5 Series",2016,"Middle East","Grey","Petrol","Automatic",3,150661,78791,3364,"High"
"5 Series",2015,"Europe","Red","Hybrid","Automatic",3.1,153343,67561,3205,"Low"
"X1",2024,"Europe","White","Electric","Automatic",4.1,32634,108713,391,"Low"
"X3",2022,"Middle East","White","Electric","Manual",3.2,56910,76840,4095,"High"
"3 Series",2018,"Asia","White","Electric","Manual",1.8,127814,71228,4537,"High"
"7 Series",2012,"North America","Red","Electric","Manual",2.2,242570,41987,7932,"High"
"X5",2022,"Middle East","White","Electric","Automatic",2.2,92922,81721,2312,"Low"
"X5",2019,"Asia","White","Hybrid","Automatic",3.3,72913,84978,3910,"High"
"i3",2022,"South America","Grey","Hybrid","Automatic",1.6,20228,92354,2841,"Low"
"M5",2023,"Africa","Red","Electric","Automatic",2.5,22200,95555,2146,"Low"
"7 Series",2016,"North America","Grey","Petrol","Manual",3.6,127213,77649,4617,"High"
"X3",2014,"Asia","Red","Petrol","Manual",2.7,160854,63395,4437,"High"
"X3",2016,"South America","Silver","Electric","Manual",4,148685,65568,5887,"High"
"7 Series",2011,"Asia","White","Electric","Manual",2.9,188462,55317,5375,"High"
"X5",2021,"Africa","Black","Electric","Manual",4.9,43103,98689,1294,"Low"
"X5",2024,"Africa","Blue","Electric","Automatic",4.9,20590,99511,2480,"Low"
"M3",2021,"South America","Silver","Diesel","Manual",4.3,93461,90280,4849,"High"
"i8",2022,"Africa","Black","Petrol","Manual",4.8,80118,92988,2551,"Low"
"X1",2023,"South America","White","Hybrid","Automatic",2.2,29043,100142,307,"Low"
"X3",2020,"Asia","White","Diesel","Automatic",4.1,80791,99764,808,"Low"
"X1",2014,"Africa","Black","Diesel","Manual",2.6,139282,60782,4544,"High"
"X3",2021,"Middle East","Red","Petrol","Manual",4,47764,96820,2368,"Low"
"i8",2023,"Middle East","Grey","Hybrid","Automatic",2.8,36131,98290,100,"Low"
"5 Series",2023,"North America","Red","Hybrid","Automatic",2.5,40050,95471,2926,"Low"
"5 Series",2022,"North America","Grey","Hybrid","Manual",4.9,58498,97071,100,"Low"
"7 Series",2021,"South America","Blue","Petrol","Automatic",2.2,47713,92115,3639,"High"
"M5",2015,"Middle East","Grey","Diesel","Automatic",4.2,161763,67649,5376,"High"
"5 Series",2011,"North America","Grey","Petrol","Automatic",3.9,182761,56480,5955,"High"
"M5",2022,"Middle East","Black","Petrol","Manual",2.6,57307,84621,2092,"Low"
"i8",2013,"Middle East","Blue","Hybrid","Automatic",3.1,179857,52801,5149,"High"
"7 Series",2021,"North America","White","Hybrid","Manual",2,100837,77732,4441,"High"
"X6",2016,"Africa","White","Diesel","Automatic",4.7,152078,69297,5420,"High"
"X3",2016,"North America","Silver","Hybrid","Manual",4.9,170203,74404,5887,"High"
"X5",2023,"Asia","Red","Petrol","Automatic",4.1,52463,105141,2665,"Low"
"X6",2013,"South America","Black","Electric","Manual",4.5,202270,62237,5028,"High"
"X5",2023,"Middle East","Black","Hybrid","Automatic",1.8,25770,94020,3010,"Low"
"i8",2023,"South America","White","Diesel","Automatic",2.8,34894,99574,2414,"Low"
"M5",2015,"Europe","Red","Petrol","Manual",2.7,141151,76925,4154,"High"
"5 Series",2019,"North America","Silver","Diesel","Manual",3.5,89012,83105,3993,"High"
"M3",2023,"Europe","Red","Petrol","Manual",2.1,1000,99226,1560,"Low"
"X6",2020,"Africa","White","Diesel","Automatic",3.5,68072,88652,2963,"Low"
"M3",2021,"South America","Black","Hybrid","Automatic",3.8,83602,87984,1972,"Low"
"X6",2019,"South America","White","Petrol","Automatic",2,65135,71221,3668,"High"
"X3",2013,"Europe","Grey","Electric","Manual",2,174957,59737,4790,"High"
"X1",2013,"Africa","Silver","Electric","Automatic",1.6,223333,45190,5875,"High"
"3 Series",2019,"Asia","Grey","Diesel","Manual",4.2,91958,81500,2889,"Low"
"7 Series",2023,"Asia","Red","Electric","Automatic",2.7,2364,106092,949,"Low"
"5 Series",2021,"Middle East","Black","Hybrid","Manual",2.3,38503,87361,2796,"Low"
"M3",2020,"Africa","White","Electric","Automatic",4.2,67547,93544,3968,"High"
"X1",2022,"Africa","Blue","Hybrid","Manual",2,48133,79118,3842,"High"
"i3",2014,"Middle East","Red","Petrol","Manual",3,161657,58310,6546,"High"
"X3",2011,"Asia","White","Diesel","Automatic",4.1,222308,60356,5870,"High"
"3 Series",2024,"North America","Black","Petrol","Automatic",3.5,1000,98903,1762,"Low"
"X3",2022,"South America","Black","Electric","Manual",3.4,46694,95616,3121,"Low"
"M3",2023,"North America","Black","Electric","Automatic",2.1,67132,87244,3073,"Low"
"3 Series",2023,"Europe","Black","Electric","Manual",2.1,46038,95945,1781,"Low"
"i3",2021,"North America","Blue","Hybrid","Manual",3.5,52890,100829,3633,"High"
"i8",2012,"Asia","White","Petrol","Automatic",1.6,195249,55450,3720,"High"
"M3",2014,"North America","Silver","Diesel","Manual",4.5,153984,78796,3421,"High"
"X6",2013,"Africa","Silver","Petrol","Manual",2.7,214523,45419,8448,"High"
"X6",2018,"Africa","Red","Petrol","Manual",3,124503,71133,3721,"High"
"i8",2022,"North America","White","Electric","Automatic",2.4,28536,93629,620,"Low"
"i8",2015,"South America","Red","Petrol","Automatic",4.6,156949,76146,5140,"High"
"X5",2017,"Africa","Black","Hybrid","Manual",3.7,121819,73083,5079,"High"
"X1",2019,"North America","Blue","Electric","Manual",3.1,120360,83757,3433,"High"
"X3",2021,"Europe","Red","Diesel","Manual",3.5,87402,84887,3582,"High"
"5 Series",2020,"Africa","White","Hybrid","Manual",2.8,103516,75765,4385,"High"
"X1",2021,"North America","Blue","Petrol","Manual",3.1,74751,87470,3705,"High"
"X3",2024,"Europe","Blue","Electric","Automatic",2.8,31866,99220,4264,"High"
"X3",2024,"Middle East","White","Electric","Manual",2.9,28469,99352,1392,"Low"
"X3",2021,"Asia","Grey","Petrol","Manual",2.6,91052,86652,4045,"High"
"X1",2016,"Africa","Blue","Electric","Manual",1.8,182153,57691,4147,"High"
"X3",2012,"Middle East","Blue","Electric","Automatic",1.6,215368,51909,7733,"High"
"X6",2020,"South America","Grey","Hybrid","Manual",2.1,73764,80769,3315,"High"
"X5",2022,"Africa","Black","Hybrid","Automatic",2.4,48488,91646,2269,"Low"
"5 Series",2020,"Africa","White","Electric","Automatic",4.6,100972,94128,1748,"Low"
"5 Series",2017,"Asia","Red","Diesel","Automatic",3.6,110959,80405,2841,"Low"
"X6",2019,"North America","Red","Hybrid","Manual",4.9,88279,92191,3627,"High"
"7 Series",2021,"North America","Red","Petrol","Manual",2.7,56504,84766,1913,"Low"
"M3",2020,"Europe","Silver","Hybrid","Manual",2.9,72972,86162,3083,"Low"
"X1",2010,"North America","Silver","Hybrid","Automatic",4,216072,58982,5414,"High"
"X5",2017,"Middle East","Red","Diesel","Automatic",3.5,111672,79083,3344,"High"
"X3",2021,"Middle East","Blue","Diesel","Automatic",3.3,48931,92886,1635,"Low"
"M5",2018,"Middle East","Blue","Petrol","Manual",3.5,108230,89933,379,"Low"
"X1",2022,"South America","Red","Electric","Automatic",3.5,38506,98670,1341,"Low"
"X1",2021,"South America","White","Petrol","Automatic",4.2,34198,100065,1830,"Low"
"X5",2022,"South America","Red","Electric","Automatic",3.8,38557,95036,2557,"Low"
"X3",2018,"South America","Silver","Diesel","Manual",4.9,97405,94956,2732,"Low"
"i3",2023,"North America","White","Hybrid","Manual",4.8,42574,99838,2329,"Low"
"i8",2023,"Europe","Black","Petrol","Automatic",3,20475,93044,1746,"Low"
"7 Series",2021,"North America","Silver","Diesel","Automatic",1.6,45046,85917,3209,"Low"
"i8",2018,"Europe","Black","Electric","Manual",1.5,107347,71198,3114,"Low"
"X1",2022,"Middle East","Silver","Petrol","Manual",1.9,58605,84463,2209,"Low"
"X3",2018,"Europe","Blue","Hybrid","Manual",1.8,134318,72865,4431,"High"
"X6",2024,"South America","Black","Hybrid","Manual",2.8,7398,90437,3081,"Low"
"7 Series",2023,"Asia","White","Petrol","Automatic",1.7,62466,92113,475,"Low"
"X1",2019,"South America","Red","Hybrid","Manual",3.7,140085,72848,3346,"High"
"i3",2015,"Africa","Silver","Petrol","Automatic",2.2,147497,67195,3717,"High"
"3 Series",2019,"Asia","Black","Electric","Manual",3.3,81441,82925,3082,"Low"
"3 Series",2016,"Europe","Red","Hybrid","Automatic",1.9,116218,71529,3330,"High"
"M5",2020,"North America","White","Petrol","Automatic",4.4,83174,92550,2407,"Low"
"i8",2016,"South America","Blue","Electric","Automatic",4.2,127828,80406,2293,"Low"
"M5",2024,"Middle East","Blue","Petrol","Manual",2.9,13199,93193,2493,"Low"
"7 Series",2016,"Europe","Black","Diesel","Manual",4.7,151534,73600,4064,"High"
"i8",2024,"Europe","Black","Petrol","Automatic",2.1,1000,99219,2580,"Low"
"X1",2015,"Middle East","Red","Diesel","Automatic",4.3,136523,80404,2686,"Low"
"7 Series",2021,"Africa","Blue","Hybrid","Manual",3.4,77402,89633,4229,"High"
"3 Series",2023,"Middle East","Silver","Diesel","Automatic",2.7,21294,102664,1922,"Low"
"X3",2020,"North America","Black","Hybrid","Manual",1.8,83586,81194,1733,"Low"
"i8",2024,"Europe","Black","Diesel","Automatic",2.1,32236,96254,631,"Low"
"M5",2023,"Asia","Silver","Hybrid","Automatic",4.5,56046,95149,1056,"Low"
"3 Series",2024,"Africa","Blue","Hybrid","Manual",3.6,4884,105873,1690,"Low"
"X6",2022,"Europe","Silver","Petrol","Automatic",2.3,47510,92472,1620,"Low"
"X5",2020,"Africa","Blue","Petrol","Manual",3.2,83361,84433,4959,"High"
"3 Series",2024,"Middle East","White","Petrol","Manual",1.9,54887,82752,3170,"Low"
"7 Series",2014,"North America","Grey","Petrol","Manual",1.8,155430,70755,4981,"High"
"5 Series",2019,"Africa","Blue","Electric","Automatic",4.7,111346,94133,2344,"Low"
"M3",2018,"Middle East","Blue","Petrol","Automatic",3.1,117251,74328,4620,"High"
"X5",2011,"Middle East","Silver","Hybrid","Manual",2.8,234155,53903,6343,"High"
"M3",2022,"Middle East","Red","Diesel","Automatic",4.8,49846,101690,807,"Low"
"3 Series",2019,"North America","Blue","Electric","Manual",2.9,108444,78076,4306,"High"
"3 Series",2014,"South America","Blue","Hybrid","Automatic",2.7,157327,67535,2988,"Low"
"5 Series",2015,"Middle East","White","Petrol","Automatic",2.5,158680,65183,3502,"High"
"i3",2024,"South America","Red","Petrol","Automatic",3.5,29028,103408,3402,"High"
"3 Series",2011,"North America","Grey","Diesel","Manual",3.5,235737,51427,5388,"High"
"5 Series",2018,"Europe","Black","Diesel","Manual",1.6,106492,68006,4149,"High"
"3 Series",2020,"Middle East","White","Petrol","Manual",3.8,99616,84410,4214,"High"
"3 Series",2020,"Middle East","Grey","Hybrid","Manual",4.3,79210,86050,4071,"High"
"7 Series",2023,"Africa","Grey","Petrol","Manual",3.7,46493,90276,3366,"High"
"X1",2021,"Europe","Grey","Electric","Manual",4.5,52150,105311,1177,"Low"
"M3",2022,"Asia","Black","Diesel","Manual",2.5,50863,86203,2596,"Low"
"7 Series",2023,"Africa","Black","Hybrid","Manual",2.2,68288,79335,3339,"High"
"M3",2011,"Africa","Red","Diesel","Automatic",3.9,248979,54187,4790,"High"
"X6",2022,"Middle East","Black","Diesel","Automatic",2.2,21452,94039,1315,"Low"
"M3",2022,"North America","Black","Petrol","Manual",1.8,20989,82540,2994,"Low"
"7 Series",2024,"Africa","White","Hybrid","Manual",1.8,45959,95410,2117,"Low"
"X3",2021,"Middle East","Black","Diesel","Manual",4.2,45450,97609,1377,"Low"
"M5",2021,"North America","Black","Petrol","Automatic",1.6,39874,88671,3765,"High"
"3 Series",2021,"Europe","Blue","Petrol","Manual",2.5,90558,87892,2489,"Low"
