"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"M5",2011,"Africa","Black","Electric","Manual",2.2,211161,70026,2100,"High"
"i8",2020,"North America","Black","Hybrid","Automatic",2.5,81562,81165,1019,"Low"
"M5",2022,"Europe","Grey","Diesel","Automatic",5,25691,104744,1366,"Low"
"M3",2023,"Middle East","Blue","Petrol","Automatic",3,10132,111280,1277,"Low"
"7 Series",2018,"Europe","Black","Petrol","Automatic",3.3,113968,75781,2991,"Low"
"M5",2019,"North America","Grey","Electric","Manual",4.2,105177,71885,3607,"Low"
"i8",2024,"South America","Black","Electric","Manual",3.7,40332,142696,988,"Low"
"X6",2024,"North America","Red","Petrol","Automatic",4.4,39402,93922,3095,"Low"
"5 Series",2021,"North America","Grey","Diesel","Automatic",3.2,39511,91625,2815,"Low"
"X6",2021,"Middle East","Silver","Diesel","Automatic",4.9,84247,114035,576,"Low"
"5 Series",2023,"South America","Blue","Electric","Manual",4.3,57179,132355,1185,"Low"
"X1",2021,"North America","Red","Petrol","Manual",2.9,47656,91508,3014,"Low"
"7 Series",2018,"South America","Blue","Hybrid","Manual",2.8,110707,99361,2376,"High"
"3 Series",2020,"Middle East","Black","Diesel","Manual",4.8,81111,105098,690,"Low"
"i3",2023,"Asia","White","Hybrid","Manual",3.9,23815,121903,2589,"Low"
"X6",2013,"Africa","Red","Electric","Manual",3.7,213282,71789,1315,"High"
"X5",2023,"Asia","Silver","Hybrid","Manual",4.2,1000,124178,2792,"Low"
"X3",2018,"North America","Red","Petrol","Manual",3.5,144409,70845,4240,"High"
"M3",2024,"Europe","Black","Hybrid","Manual",2.1,10007,97860,2971,"Low"
"i3",2022,"South America","Silver","Diesel","Automatic",2.6,63001,133893,926,"Low"
"X3",2024,"Africa","White","Hybrid","Automatic",3.5,21681,144312,436,"Low"
"3 Series",2024,"Asia","Blue","Diesel","Manual",1.6,7865,115774,1178,"Low"
"i8",2023,"Europe","Blue","Hybrid","Manual",3,18291,93121,2106,"Low"
"X5",2023,"Africa","Grey","Electric","Manual",4.1,19986,133201,196,"Low"
"M5",2019,"South America","Black","Petrol","Manual",2.1,96281,94331,1385,"High"
"5 Series",2020,"Africa","Silver","Hybrid","Automatic",1.7,76757,117390,714,"Low"
"3 Series",2021,"Africa","Blue","Petrol","Automatic",4.4,69755,128235,336,"Low"
"3 Series",2021,"Europe","Blue","Hybrid","Manual",3.7,66587,95779,110,"Low"
"7 Series",2024,"Europe","Black","Electric","Automatic",2.1,26335,93118,3948,"High"
"X3",2016,"North America","Grey","Hybrid","Automatic",4.3,204607,69014,3406,"Low"
"X5",2017,"Europe","Silver","Diesel","Automatic",3.8,113548,82270,4279,"High"
"5 Series",2024,"Africa","Blue","Diesel","Automatic",2.7,26715,138282,515,"Low"
"i3",2019,"Middle East","Silver","Hybrid","Manual",2.8,86474,92227,1022,"Low"
"7 Series",2017,"Europe","Red","Hybrid","Manual",2,164767,71896,5512,"High"
"7 Series",2020,"Asia","Black","Electric","Manual",4.4,107741,96853,7670,"High"
"X6",2024,"Europe","Black","Electric","Automatic",3.3,11036,98188,1797,"Low"
"7 Series",2019,"South America","Grey","Diesel","Automatic",3.4,86017,121080,1669,"High"
"X5",2024,"Africa","Blue","Hybrid","Manual",4.6,61587,127817,743,"Low"
"i8",2019,"Europe","Grey","Petrol","Automatic",1.6,111172,68534,4748,"High"
"M3",2019,"Middle East","Red","Petrol","Manual",1.7,109390,85828,1896,"High"
"M5",2019,"Europe","Black","Petrol","Manual",2.1,81650,78065,5693,"High"
"3 Series",2022,"North America","Silver","Electric","Manual",1.6,85985,80439,5720,"High"
"3 Series",2019,"Middle East","Red","Petrol","Automatic",3.8,95285,102026,2105,"High"
"X1",2016,"Africa","Red","Petrol","Automatic",3.7,172369,80315,1240,"High"
"5 Series",2024,"South America","Grey","Diesel","Automatic",2.2,24802,140218,613,"Low"
"M3",2019,"South America","Grey","Hybrid","Manual",2,82504,114223,1977,"High"
"X5",2023,"South America","Black","Petrol","Manual",2,33712,130124,1048,"Low"
"X3",2024,"Europe","White","Diesel","Manual",4.8,13213,98365,2059,"Low"
"5 Series",2020,"Africa","Blue","Hybrid","Automatic",3.9,52755,131101,569,"Low"
"i8",2019,"Europe","Black","Petrol","Manual",3.5,104110,87503,2872,"Low"
"X5",2020,"South America","Red","Electric","Automatic",2.6,106269,110127,1089,"Low"
"7 Series",2023,"Middle East","White","Petrol","Manual",3,39636,106469,1826,"High"
"i8",2023,"Europe","Red","Electric","Manual",1.8,38550,82614,2981,"Low"
"5 Series",2017,"North America","Grey","Electric","Automatic",5,106736,77341,5419,"High"
"i8",2021,"Africa","White","Diesel","Manual",4.1,78482,118607,314,"Low"
"3 Series",2024,"Europe","Grey","Petrol","Automatic",3.7,25641,103575,3928,"High"
"i3",2020,"Europe","Grey","Electric","Manual",3.6,60488,84193,3165,"Low"
"i8",2012,"Africa","Black","Electric","Manual",3.3,206929,63099,2154,"High"
"X5",2020,"Asia","Grey","Hybrid","Manual",2.4,63095,102660,5164,"High"
"M3",2023,"Africa","Black","Petrol","Manual",2.3,42027,122890,745,"Low"
"M3",2022,"North America","Red","Diesel","Automatic",3.4,36038,86819,4229,"High"
"i3",2023,"North America","Red","Diesel","Automatic",1.7,10984,92044,2630,"Low"
"i8",2018,"Middle East","Grey","Electric","Automatic",1.8,97462,92978,1461,"Low"
"X1",2020,"Europe","Black","Hybrid","Manual",3.5,73051,81307,5623,"High"
"3 Series",2016,"Asia","White","Hybrid","Manual",4.7,142516,105469,4257,"Low"
"7 Series",2018,"South America","White","Petrol","Manual",4.7,104273,111300,1212,"Low"
"M5",2012,"Asia","White","Diesel","Manual",1.5,189245,59579,6830,"High"
"X3",2023,"South America","Grey","Petrol","Manual",1.9,52844,125923,2048,"High"
"X3",2020,"South America","Red","Hybrid","Automatic",3.5,73990,123368,916,"Low"
"3 Series",2024,"South America","White","Diesel","Manual",4.5,56568,141659,661,"Low"
"i3",2024,"Africa","White","Diesel","Automatic",4.8,1000,125501,785,"Low"
"X5",2021,"Middle East","Blue","Diesel","Automatic",4.5,58577,117686,1205,"Low"
"X5",2020,"North America","Silver","Electric","Automatic",3.9,68770,80204,5394,"High"
"3 Series",2022,"North America","Silver","Diesel","Manual",2.2,67479,85817,5759,"High"
"5 Series",2023,"Africa","Blue","Hybrid","Automatic",1.8,46438,105148,380,"Low"
"X3",2015,"Middle East","Silver","Petrol","Manual",1.7,135450,73902,2247,"High"
"5 Series",2023,"Africa","Silver","Electric","Manual",3.6,37309,134385,916,"Low"
"M3",2024,"South America","White","Electric","Automatic",1.6,15524,121661,1276,"Low"
"i3",2021,"North America","Blue","Diesel","Manual",4.1,55428,82772,2746,"Low"
"X6",2023,"North America","Black","Hybrid","Automatic",4,42556,91168,3157,"Low"
"X3",2021,"North America","Blue","Petrol","Automatic",1.8,69056,79172,3673,"Low"
"X1",2024,"Asia","Black","Hybrid","Manual",4.7,12115,123086,150,"Low"
"i3",2016,"Middle East","Grey","Hybrid","Manual",3.3,172142,82782,1708,"High"
"3 Series",2020,"Europe","Red","Electric","Automatic",4.7,85322,89011,3600,"Low"
"M3",2021,"Middle East","Red","Hybrid","Manual",4.7,67733,95046,2006,"High"
"7 Series",2020,"South America","White","Diesel","Automatic",2.2,98664,122983,1388,"High"
"3 Series",2017,"Asia","Grey","Electric","Manual",2.8,149450,92902,6368,"High"
"M3",2014,"Africa","White","Petrol","Automatic",2,136967,87863,1082,"High"
"7 Series",2024,"Africa","White","Hybrid","Automatic",4.2,1000,133765,604,"Low"
"X6",2024,"North America","Blue","Diesel","Manual",3.3,46788,84139,4960,"High"
"M5",2017,"Middle East","Silver","Electric","Manual",4.8,102897,90076,1438,"Low"
"X5",2021,"Europe","White","Diesel","Automatic",2.2,43249,86911,1849,"Low"
"7 Series",2023,"Middle East","White","Petrol","Automatic",3.9,36538,120315,1114,"Low"
"5 Series",2017,"Africa","Grey","Electric","Automatic",5,130247,113730,566,"Low"
"i8",2023,"Asia","White","Hybrid","Automatic",3.8,8706,124390,5684,"High"
"X5",2024,"Europe","White","Petrol","Manual",1.7,1000,95759,1334,"Low"
"M3",2024,"Asia","Grey","Diesel","Automatic",3.6,29176,124046,5008,"High"
"i3",2023,"North America","Silver","Diesel","Automatic",2.1,44320,84901,3971,"High"
"X3",2016,"Europe","Grey","Hybrid","Manual",1.6,165605,54011,6371,"High"
"X1",2022,"Europe","White","Electric","Automatic",2.7,66033,82878,4320,"High"
"M5",2021,"South America","Grey","Electric","Manual",2.4,50160,118903,1496,"High"
"5 Series",2023,"Europe","Red","Petrol","Manual",4.3,48608,94092,1465,"Low"
"X6",2021,"Middle East","Grey","Diesel","Automatic",2.8,69910,109013,1057,"Low"
"i3",2024,"Europe","Silver","Diesel","Manual",4.1,24818,101514,2543,"Low"
"i8",2020,"Africa","White","Electric","Automatic",1.6,79750,112980,586,"Low"
"X3",2021,"North America","Red","Electric","Automatic",1.6,70537,78141,6557,"High"
"i8",2011,"Middle East","Grey","Diesel","Manual",1.6,227178,40574,3536,"High"
"X5",2019,"South America","Blue","Hybrid","Manual",2.3,110817,111671,1554,"High"
"X1",2017,"Middle East","Silver","Hybrid","Manual",2.8,157169,84902,2210,"High"
"i3",2024,"Middle East","Blue","Petrol","Manual",3.6,22021,123201,415,"Low"
"X1",2018,"Asia","Blue","Diesel","Automatic",5,158838,94183,7016,"High"
"M3",2012,"Africa","Red","Electric","Automatic",2.7,200758,68757,1316,"High"
"X3",2024,"Europe","Blue","Electric","Manual",1.7,5811,99063,3582,"Low"
"X6",2022,"South America","Grey","Hybrid","Manual",2.2,63412,116402,1703,"High"
"M5",2020,"Asia","White","Electric","Automatic",4.6,67865,126617,1065,"Low"
"X3",2022,"Europe","Blue","Electric","Automatic",3.9,36892,99523,3636,"High"
"5 Series",2013,"Europe","Black","Diesel","Automatic",4.3,187955,61980,6045,"High"
"X3",2016,"Africa","Silver","Hybrid","Automatic",1.9,131497,97046,546,"Low"
"3 Series",2023,"North America","Blue","Electric","Manual",2,68780,83549,4111,"High"
"X6",2019,"South America","Black","Diesel","Automatic",1.9,75892,108027,1762,"High"
"X3",2012,"Europe","Black","Petrol","Automatic",4.5,202911,60549,5984,"High"
"X6",2022,"Asia","White","Electric","Manual",2.2,6836,119135,5865,"High"
"3 Series",2012,"North America","Grey","Petrol","Manual",3.8,210398,48439,7283,"High"
"M5",2022,"Europe","Red","Hybrid","Automatic",3.3,62454,89070,3818,"High"
"5 Series",2013,"North America","Silver","Diesel","Manual",3.4,170133,55701,5564,"High"
"M5",2024,"Asia","Silver","Hybrid","Manual",2.2,20461,110927,3402,"Low"
"3 Series",2024,"Asia","Blue","Hybrid","Automatic",3.7,18501,120095,3558,"Low"
"X3",2016,"Europe","Blue","Diesel","Manual",1.7,133149,65298,5499,"High"
"3 Series",2019,"South America","Black","Hybrid","Automatic",5,112344,116259,1714,"High"
"i3",2019,"Asia","Red","Petrol","Automatic",1.6,94025,96515,4101,"Low"
"5 Series",2016,"South America","Silver","Petrol","Manual",1.7,150372,82167,2948,"High"
"3 Series",2021,"Africa","Red","Petrol","Manual",2.6,41574,120354,613,"Low"
"i3",2023,"Middle East","Grey","Diesel","Automatic",4.4,42116,118464,50,"Low"
"X3",2018,"Africa","Blue","Diesel","Manual",2.4,99510,103802,1432,"High"
"X6",2024,"South America","Silver","Diesel","Manual",3.2,63782,126344,1195,"Low"
"X5",2022,"South America","Silver","Electric","Automatic",1.6,17039,133381,1504,"High"
"X5",2019,"Europe","Black","Diesel","Manual",1.8,92626,73801,5404,"High"
"M3",2017,"North America","Red","Diesel","Automatic",3.6,124475,83509,3580,"Low"
"X1",2023,"Africa","Silver","Petrol","Manual",2.2,46541,116405,600,"Low"
"M3",2024,"Asia","Grey","Petrol","Automatic",3.9,6461,132061,1131,"Low"
"M5",2015,"Europe","Red","Petrol","Automatic",4.2,142532,65030,4741,"High"
"X5",2015,"Asia","Red","Hybrid","Manual",4.5,152313,94492,5598,"High"
"7 Series",2011,"Asia","Silver","Hybrid","Manual",2,228160,65665,8304,"High"
"i8",2024,"South America","Black","Hybrid","Automatic",3.1,9900,155652,464,"Low"
"7 Series",2020,"Asia","Black","Electric","Automatic",4.8,47445,113873,6318,"High"
"X3",2023,"North America","Red","Electric","Automatic",4.2,45270,94573,1656,"Low"
"X1",2012,"Asia","Silver","Diesel","Manual",1.9,179177,68795,8390,"High"
"M5",2017,"Middle East","Red","Hybrid","Manual",3.3,109625,95440,1766,"High"
"M3",2018,"Africa","Grey","Diesel","Manual",4.7,98276,103448,1078,"High"
"3 Series",2019,"North America","Red","Diesel","Automatic",3,83851,79867,5113,"High"
"M3",2015,"North America","Red","Electric","Automatic",4.4,162673,65990,5770,"High"
"X1",2021,"Middle East","Blue","Petrol","Manual",3.2,60777,91443,1465,"Low"
"X3",2024,"Africa","Grey","Hybrid","Automatic",1.9,67442,122929,619,"Low"
"X1",2021,"South America","Red","Diesel","Automatic",2,62477,113956,1666,"High"
"7 Series",2023,"Asia","Red","Diesel","Automatic",1.7,15580,112076,3332,"Low"
"X5",2023,"Africa","Red","Diesel","Manual",2.2,19850,123973,82,"Low"
"X5",2018,"Europe","Silver","Diesel","Automatic",4.6,94018,84298,3903,"High"
"X5",2020,"Europe","Black","Electric","Automatic",3.8,69855,95993,2922,"Low"
"X1",2011,"Middle East","Black","Electric","Manual",4.1,191800,68346,2679,"High"
"M5",2018,"North America","Silver","Electric","Manual",3.7,88995,74895,4290,"High"
"i8",2024,"Middle East","Black","Petrol","Manual",2.9,9836,110793,1810,"High"
"i3",2023,"North America","Black","Petrol","Automatic",2.3,33446,89293,2278,"Low"
"X1",2019,"North America","Grey","Diesel","Automatic",4.7,109457,73806,7925,"High"
"X6",2018,"North America","White","Petrol","Automatic",3.3,85932,80676,3948,"High"
"3 Series",2015,"Asia","Black","Hybrid","Manual",3.2,147059,78733,6069,"High"
"5 Series",2015,"Africa","Black","Hybrid","Automatic",5,146634,103723,445,"Low"
"X1",2021,"Africa","Black","Electric","Manual",2.8,52019,119136,227,"Low"
"7 Series",2018,"Europe","Blue","Electric","Automatic",4.5,127266,80283,4687,"High"
"X3",2020,"Asia","Black","Hybrid","Automatic",4.5,92187,101628,1803,"Low"
"5 Series",2024,"Europe","White","Diesel","Automatic",2.3,1000,98443,1241,"Low"
"M5",2018,"Asia","Red","Diesel","Manual",1.8,96210,84676,8391,"High"
"X3",2017,"Africa","Black","Petrol","Automatic",4.9,118732,102070,1214,"High"
"3 Series",2021,"North America","Red","Diesel","Manual",3,48343,91273,3364,"Low"
"5 Series",2016,"Middle East","Black","Electric","Manual",1.5,126273,69110,2634,"High"
"X5",2022,"Asia","Red","Petrol","Manual",3.2,26025,113126,4564,"Low"
"i3",2023,"Africa","Grey","Electric","Manual",3.7,70213,110725,1214,"High"
"5 Series",2019,"North America","White","Electric","Automatic",4.2,28987,91491,608,"Low"
"M3",2023,"Asia","Red","Hybrid","Automatic",4.8,27483,126073,2418,"Low"
"i3",2016,"Africa","Red","Diesel","Manual",4.7,156359,102293,1288,"High"
"X6",2023,"North America","Blue","Diesel","Automatic",4.8,23594,101926,940,"Low"
"i3",2019,"North America","Grey","Hybrid","Manual",1.6,133647,58528,6064,"High"
"M5",2019,"North America","Red","Hybrid","Automatic",4,138001,75892,5566,"High"
"M3",2017,"Asia","Red","Hybrid","Automatic",2.3,83914,101078,6856,"High"
"X3",2013,"South America","Grey","Petrol","Automatic",2.2,162951,80081,2062,"High"
"X5",2021,"Asia","Blue","Diesel","Automatic",4.3,69978,110150,3654,"Low"
"i3",2015,"South America","Red","Diesel","Automatic",3,188059,92886,2041,"High"
"X6",2018,"Middle East","Black","Hybrid","Manual",4.7,129375,99692,1788,"High"
"X1",2022,"Middle East","Grey","Diesel","Manual",1.6,26586,97151,1291,"Low"
"M5",2020,"Africa","Red","Diesel","Automatic",4.3,43913,119456,1002,"High"
"X6",2014,"Asia","Blue","Electric","Manual",2,171326,74618,10528,"High"
"M5",2018,"Africa","Silver","Hybrid","Manual",2.1,146335,80201,1742,"High"
"7 Series",2015,"North America","Black","Electric","Manual",3.2,161698,60551,6289,"High"
"X3",2023,"North America","Grey","Electric","Manual",2.9,30467,85432,4438,"High"
"X6",2018,"North America","Grey","Electric","Automatic",3.2,123099,77479,3403,"Low"
"i8",2023,"Middle East","Blue","Petrol","Manual",4.8,28015,123702,348,"Low"
"X6",2021,"South America","Blue","Hybrid","Manual",3.8,71430,120758,793,"Low"
"X6",2016,"North America","Silver","Diesel","Manual",2.5,150190,54053,6390,"High"
"7 Series",2020,"Africa","Grey","Hybrid","Automatic",2.1,115048,102764,1475,"High"
"7 Series",2015,"North America","Silver","Petrol","Manual",3,159820,53183,8566,"High"
"X6",2012,"Middle East","White","Hybrid","Automatic",3.1,186441,68060,2762,"High"
"5 Series",2023,"North America","Grey","Petrol","Automatic",3.6,45856,95053,1716,"Low"
"3 Series",2024,"South America","Blue","Electric","Manual",2.4,5927,131600,1024,"Low"
"7 Series",2017,"Asia","Red","Petrol","Automatic",4.2,156567,98166,5544,"High"
"X5",2023,"Middle East","Silver","Diesel","Automatic",1.8,59966,96556,1531,"Low"
"i8",2021,"Middle East","White","Electric","Manual",3.5,71869,104572,1749,"High"
"5 Series",2015,"Europe","Silver","Diesel","Automatic",3.7,167913,73744,3826,"High"
"M5",2020,"Middle East","Grey","Petrol","Manual",2.2,65372,95448,542,"Low"
"X1",2024,"Middle East","Blue","Hybrid","Manual",4.4,37777,113809,1762,"High"
"i3",2022,"Europe","Blue","Electric","Manual",3.7,60623,97995,3940,"High"
"M3",2019,"Middle East","Grey","Petrol","Automatic",3.8,76508,101486,1030,"Low"
"M5",2024,"Asia","Black","Diesel","Manual",3.2,38608,120030,4886,"Low"
"i3",2018,"Europe","Silver","Electric","Manual",4.7,98054,87298,3573,"Low"
"7 Series",2021,"Asia","Grey","Diesel","Automatic",3.9,31035,126307,1791,"Low"
"X6",2023,"Asia","Blue","Electric","Automatic",2.8,6551,118561,2424,"Low"
"3 Series",2024,"Middle East","White","Electric","Manual",2.3,9575,96333,1302,"Low"
"7 Series",2023,"Middle East","Red","Hybrid","Automatic",1.7,48600,96271,1352,"Low"
"X1",2016,"Middle East","White","Electric","Manual",2.1,141434,75470,2226,"High"
"i8",2024,"South America","Blue","Electric","Automatic",5,1000,145678,832,"Low"
"3 Series",2020,"Africa","Red","Diesel","Automatic",2.9,90947,110487,825,"Low"
"X6",2016,"Europe","Black","Electric","Manual",4.6,183114,66666,3259,"Low"
"7 Series",2017,"Europe","Silver","Diesel","Manual",2.1,101222,77257,1717,"Low"
"X1",2017,"Middle East","White","Diesel","Automatic",3,129399,85060,2280,"High"
"5 Series",2023,"Asia","Blue","Electric","Automatic",4.9,10468,137332,1194,"Low"
"i8",2023,"Asia","Black","Diesel","Manual",1.8,7534,115384,3474,"Low"
"5 Series",2022,"Asia","Silver","Electric","Manual",3.6,49827,123091,2570,"Low"
"X1",2022,"Europe","White","Electric","Automatic",4.7,56288,108363,1124,"Low"
"X6",2017,"Middle East","Black","Electric","Manual",4.8,125441,94499,2298,"High"
"X1",2017,"Middle East","Black","Electric","Manual",4.5,106930,101123,1282,"Low"
"i3",2017,"Africa","Silver","Electric","Automatic",4.5,85632,115345,798,"Low"
"X5",2021,"South America","Blue","Hybrid","Automatic",3.8,26704,137298,1320,"High"
"M3",2013,"Europe","White","Electric","Manual",2.3,182839,53996,6103,"High"
"M3",2016,"Middle East","Grey","Petrol","Automatic",4.1,145935,83566,1822,"High"
"X1",2021,"Middle East","Grey","Petrol","Automatic",4.9,36043,105584,2283,"High"
"5 Series",2017,"Europe","Black","Petrol","Automatic",3.3,152103,67682,5662,"High"
